crop_name,cultivation_type,section,topic,body,source_file,source_loc
상추,,생리적특성,생리적특성,"ㅇ 상추는 서늘한 기후에서 생장이 잘되는 호냉성 채소로 더위에는 약한 편 / ㅇ 생육기간 중 온도가 높아지면 꽃대신장, 쓴맛 증가, 생리적 장해 증가. / ㅇ 꽃대신장은 적산온도 1,400~1700℃에서 나타남",상추 농작업일정.hwpx,표2/행5/0
상추,,기상재해대책,고온 다습,ㅇ 35% 이하의 흑색 빛가림망 이용 ㅇ 환기 철저 ㅇ 예방적 병해충 방제 (농약안전사용기준 준수),상추 농작업일정.hwpx,표6/행2
상추,,기상재해대책,"호우, 태풍","ㅇ 시설 안전관리 철저 ㅇ 예방적 병해충 방제 (농약안전사용기준 준수) ㅇ 엽면시비, 배수철저",상추 농작업일정.hwpx,표6/행3
상추,,기상재해대책,"저온, 혹한","ㅇ 보온 덮개 또는 터널이용 보온 ㅇ 수막재배 ㅇ 투광성, 보온성 높은 덮기자재 설치",상추 농작업일정.hwpx,표6/행4
상추,,기상재해대책,석회결핍,"ㅇ 충분한 석회 시용, 적습유지 ㅇ 토양이 건조하다가 수분이 많아져 생육이 빨라지면 많이 발생 ㅇ 질소, 칼리 과다시용 금지, 합리적인 비료주기 및 토양수분 관리 철저",상추 농작업일정.hwpx,표6/행5
생강,,생리적특성,생리적특성,"ㅇ 고온성이며 다년생 초본식물이지만 1년생 초본식물로 분류 / ㅇ 광포화점이 낮아 반음지에서 생육이 양호한 내음성 작물 / ㅇ 뿌리는 길게 뻗지 않고, 잔뿌리가 적어 건조, 습해에 약하며 양분 흡수력도 약하므로 웃거름 시용 / ㅇ 토양 적응성은 좋으나 사양토나 양토에서 수량성이 좋음 / ㅇ 이어짓기 하면 뿌리줄기부패병이 심하게 발생하므로 3~4년 간격으로 돌려짓기",생강 농작업일정.hwpx,표2/행4/0
생강,,기상재해대책,저 온,ㅇ 종강 저장 중 적온(15℃) 유지 ㅇ 아주심기 전 종강관리 시 저온상태가 되지 않도록 관리 ㅇ 너무 일찍 심지 않고 아주심기 후 볏짚 덮기 관리 철저,생강 농작업일정.hwpx,표6/행1
생강,,기상재해대책,"강우, 장마","ㅇ 아주심기 전에 이랑을 높여 심고, 물빠짐이 잘 되도록 배수구 설치 ㅇ 병해 예방과 방제를 위해 살균제 살포",생강 농작업일정.hwpx,표6/행2
생강,,기상재해대책,"고온, 다습","ㅇ 빛가림망 설치가 가능한 곳은 30% 정도 햇볕가림 ㅇ 잎집무늬마름마름병, 백성병 방제를 위해 살균제 살포",생강 농작업일정.hwpx,표6/행3
생강,,기상재해대책,가 뭄,"ㅇ 적당한 습도를 유지하도록 물주기-이랑 물주기 금지 ㅇ 생육 후기 가물 때 해충(파밤나방, 조명나방) 방제",생강 농작업일정.hwpx,표6/행4
생강,,기상재해대책,저 장,"ㅇ 저장 전에 온도 30~33℃, 습도 90~95%에서 8일 정도 큐어링 실시 후 저장",생강 농작업일정.hwpx,표6/행5
선인장,,기상재해대책,배양토,"ㅇ 모래 : 돈분(50:50)으로 무게비로 조성 ㅇ 배수성, 통기성 및 보수력이 양호하도록 조성 ㅇ 삼각주 절단된 후 아주심기 되므로 배양토 소독 권장",선인장 농작업일정.hwpx,표5/행1
선인장,,기상재해대책,물주기,"ㅇ 11~12월 : 오전 중에 적당량 물주기 ㅇ 3~5월 : 충분한 물주기 ㅇ 6~7월, 9~10월 : 맑을 날 물주고 낮에 환기 ㅇ 8월 : 적당량 물주고 낮에 환기",선인장 농작업일정.hwpx,표5/행2
선인장,,기상재해대책,광과 온도관리,ㅇ 하우스내 온도가 30℃ 이상일 때 환기 ㅇ 광선차광 : 봄과 가을 15~30% 여름 45~55%,선인장 농작업일정.hwpx,표5/행3
셀러리,양미나리,생리적특성,생리적특성,ㅇ 산형화과에 속하는 2년생 초본 / ㅇ 뿌리는 얕은 뿌리성으로 토양 표면 60cm 내외에 분포 / ㅇ 씨뿌림 후 90일경부터 잎과 줄기의 발육이 급격히 증가 / ㅇ 꽃대신장은 꽃눈분화 후 고온장일 조건에서 촉진,셀러리(양미나리) 농작업일정.hwpx,표2/행4/0
셀러리,양미나리,기상재해대책,모 기를 때 저온,ㅇ 제때 씨뿌림 ㅇ 야간 13℃ 이상 유지 ㅇ 모잘록병 방제 ㅇ 예비 육묘상 설치,셀러리(양미나리) 농작업일정.hwpx,표6/행1
셀러리,양미나리,기상재해대책,가뭄,"ㅇ 물주기 후 아주심기 ㅇ 진딧물, 응애 등 해충 방제 ㅇ 비닐덮기(멀칭) 재배 및 빛가림망 설치 ㅇ 물주기 설치 : 이동식스프링클러, 점적관수 시설",셀러리(양미나리) 농작업일정.hwpx,표6/행2
셀러리,양미나리,기상재해대책,"장마, 호우 및 태풍","ㅇ 배수로 정비 - 7~10일간격 살균제 및 살충제 살포 - 돌려짓기, 배수 철저, 퇴비증시 ㅇ 엽면 비료 주기",셀러리(양미나리) 농작업일정.hwpx,표6/행3
수국,,기상재해대책,황화현상,ㅇ 번식~개화기까지 배양토 pH가 너무 높을 때 일어남(pH 8.0 이상) ㅇ 어린잎에서 시작되어 심하게 진전 ㅇ pH 6.5 이하로 조절 ㅇ 생육 초기에 철분킬레이트 공급하면 일시적 회복,수국 농작업일정.hwpx,표3/행2
수박,,생리적특성,생리적특성,"ㅇ 호온성 작물로 고온에서 생육 양호 / ㅇ 개화에서 성숙까지의 적산온도 : 800~1,000℃ / ㅇ 건조에는 강하나 다습에는 약하여 피해 발생 / ㅇ 이어짓기를 싫어하는 작물로 반드시 돌려짓기를 해야 함 / ㅇ 덩굴쪼김병 방지 및 불량 환경에 대한 적응성을 높이기 위해 접목재배 실시",수박 농작업일정.hwpx,표3/행5/0
수박,,기상재해대책,과도한 덩굴신장 (과번무),ㅇ 질소질 거름 적정 시용 ㅇ 거름이 너무 많거나 비가 자주 올 때 많이 발생 ㅇ 열매달림 불량으로 영양생장이 너무 왕성할 때,수박 농작업일정.hwpx,표7/행2
수박,,기상재해대책,속 빈과일 (공동과),"ㅇ 꽃필 때 저온과 건조, 동화양분의 불균형 ㅇ 꽃이 피고 열매 달릴 때 적온, 적습유지 ㅇ 동화양분의 전류촉진, 원활한 양분 공급",수박 농작업일정.hwpx,표7/행3
수박,,기상재해대책,급성 시듦증,"ㅇ 적절한 양, 수분 관리 ㅇ 알맞은 초세 및 뿌리 활력 강하게 관리 ㅇ 미숙퇴비 및 가축분뇨 다량 시용 금지 ㅇ 연작지에서 박에 접목할 때 발생증가, 피해가 심한 지역에서는 대목(뿌리) 교체 고려",수박 농작업일정.hwpx,표7/행4
수박,,기상재해대책,과실 터짐 (열 과),"ㅇ 비닐, 짚 덮기 재배 및 토양수분 적습유지 ㅇ 과피가 너무 얇은 품종재배는 피함 ㅇ 토양수분을 적습으로 유지 ㅇ 열매가 햇빛을 직접 받지 않도록 가려줌",수박 농작업일정.hwpx,표7/행5
수수,,기상재해대책,가뭄,"ㅇ 관수가능 지역은 관수 후 파종 및 이식 할 것 ㅇ 제초를 겸한 김매기, 북주기 - 새뿌리 발생 촉진, 무효경 발생억제 및 도복 경감",수수 농작업일정.hwpx,표3/행1
수수,,기상재해대책,잦은 강우,ㅇ 배수구 정비로 사전 습해 예방 ㅇ 토양 유실에 의한 뿌리 노출 - 흙덮기 작업,수수 농작업일정.hwpx,표3/행3
수수,,기상재해대책,병해,"ㅇ 줄무늬세균병, 탄저병, 이삭곰팡이병 등 - 방제대책 : 윤작, 질소과용 금지, 적용약제 살포",수수 농작업일정.hwpx,표3/행5
수수,,기상재해대책,충해,"ㅇ 왕담배나방, 조명나방, 멸강나방, 노린재 등 - 방제대책 : 친환경농자재 방제, 적용약제 살포",수수 농작업일정.hwpx,표3/행6
"수수,수단그라스 교잡종",,기상재해대책,파종기 가뭄 및 저온,ㅇ 관수가 가능한 지역은 파종 후 관수 ㅇ 파종깊이 조절 : 2.5~3.0cm(가뭄시 3.5~4.5cm) ㅇ 파종 후 진압 : 습도 유지로 발아 촉진 ㅇ 일찍 파종시 중북부 산간지 저온 및 우박 피해,"수수,수단그라스 교잡종 농작업일정.hwpx",표9/행1
"수수,수단그라스 교잡종",,기상재해대책,병해충 방제,ㅇ 매문병 발생에 의한 수량 감소 - 고온 다습 조건(남서부 해안 및 내륙 분지) - 1차 예취 후 재생시 발생 심함 - 발생시는 즉시 예취하고 질소비료 시용 ㅇ 멸강나방 - 지역별 발생주기에 따라 약제 살포 철저,"수수,수단그라스 교잡종 농작업일정.hwpx",표9/행2
"수수,수단그라스 교잡종",,기상재해대책,수확 이용,ㅇ 기상조건에 따른 예취시기 및 방법 결정 - 강우기 예취시는 재생 불량 - 가뭄 계속시는 예취 높이 15cm 이상 유지,"수수,수단그라스 교잡종 농작업일정.hwpx",표9/행4
스타티스,,생리적특성,생리적특성,"ㅇ 서늘한 기후를 좋아하고, 저온에 강하며 무가온 하우스 에서 월동이 가능 / ㅇ 사계성 품종은 10℃ 이상으로 가온하면 겨울철 꽃꺾기가 가능하나 포기가 약해져 봄 이후 꺾은 꽃 품질이 나빠짐 / ㅇ 여름철 고온기에는 환기가 부족하면 개화가 불균일하며, 아랫부분의 가지가 꽃눈분화가 되지 않고 선단부가 말라 죽음",스타티스 농작업일정.hwpx,표1/행3/0
스타티스,,기상재해대책,녹지경 발생,"ㅇ 꽃대신장이 되나 개화하지 못하고 녹색 가지만 신장하는 현상 ㅇ 원인 : 광 부족, 통풍 불량, 절화지 과다 ㅇ 방지대책 - 적정 절화본수 확보 : 5개/1주 - 수광량 확보 및 환기 철저",스타티스 농작업일정.hwpx,표5/행1
스타티스,,기상재해대책,절화 후 불개화 현상,ㅇ 절화 후 봉오리가 개화하지 못하는 현상 ㅇ 원인 : 미숙 개화지를 빨리 꺾음 ㅇ 대책 : 절화 적기 준수 - STS 등 전처리제 사용으로 꺾은 꽃 수명 연장,스타티스 농작업일정.hwpx,표5/행2
스타티스,,기상재해대책,불개화지 발생,ㅇ 하부의 가지가 유엽(어린잎)이 되거나 꽃봉오리의 맺힘이 나빠지거나 맺히지 않는 현상 ㅇ 발생시기 : 여름 고온을 받은 후 가을 ㅇ 경감방법 - 번무하지 않도록 수확본수 조절 : 꽃대신장한 화경을 적절히 순지르기 - 인산과 칼리를 질소의 2∼3배 되게 비료 주기,스타티스 농작업일정.hwpx,표5/행3
스타티스,,기상재해대책,화경선단 말라죽음,ㅇ 화경의 생장부가 흑갈색으로 변하고 성장 중단 ㅇ 원인 : 석회 결핍 ㅇ 대책 - 질소 시비량을 줄이고 P.K의 비율을 높임 - 화경의 꽃대신장 시 토양을 너무 건조하게나 과습하지 않도록 조절,스타티스 농작업일정.hwpx,표5/행4
시금치,,생리적특성,ㅇ 자웅이주의 1년생 식물,"ㅇ 영하의 추위에는 강하나 25℃ 이상 더위에 약하다. / ㅇ 씨앗의 가시에 따라 각씨앗과 환(둥근)씨앗 두 종류가 있음 / ㅇ 저온발아성 작물로 4℃에서도 발아하고 10℃ 정도면 발아에 지장이 없으나, 고온에서는 발아장해를 받아 30℃ 이상에 서는 발아율이 50% 이하로 감소 / ㅇ 대표적인 장일성 식물로 일장이 길어지면 꽃대신장 촉진 / ㅇ 산성에 아주 약한 작물로 pH 6 이하에서는 경제적 재배 어려움",시금치 농작업일정.hwpx,표3/행3/0
시금치,,기상재해대책,가 뭄,"ㅇ 물주기 - 이동식 스프링클러 설치 물주기 - 시설 내에서는 고정식으로 분수테이프, 분수호스 이용 물주기 - 적기 씨뿌림",시금치 농작업일정.hwpx,표7/행1
시금치,,기상재해대책,고온,"ㅇ 25℃ 이상에서는 발아, 생육 불량 ㅇ 고온, 장일에서 꽃대신장 발생 ㅇ 빛가림망 이용 및 만추대성 품종 재배",시금치 농작업일정.hwpx,표7/행3
시금치,,기상재해대책,토성,ㅇ 사질토나 점질토에서도 토양수분이 적당하면 생육 가능 ㅇ 토양의 pH가 6~7 범위에서 유지,시금치 농작업일정.hwpx,표7/행4
시클라멘,,생리적특성,ㅇ 생리특성,"ㅇ 원산지 : 지중해 연안 / ㅇ 원예품종 : 연평균기온이 10~20℃ 지역에 분포 / ㅇ 자생지 : 그리이스에서 시리아 지방까지의 지중해 산악지 경사진 곳이나 숲속의 바위틈 / 잎은 가장자리가 톱니 모양의 하트형이 대부분 / 잎무늬는 흰색줄무늬가 안쪽, 바깥쪽, 띠 모양, 전체 등 다양 / 꽃자루가 잎처럼 뿌리에서 바로 올라와 길게 자란 후 꽃이 핌 / 꽃은 5갈래로 갈라진 모습이 보편적 / 수정 후에 꽃자루는 나선형으로 말려 아래쪽으로 늘어짐 - 성숙한 과실은 구형이고 씨앗은 갈색이며 크기는 다양 / 야생종은 향기가 강하나 원예종은 조금 약한편",시클라멘 농작업일정.hwpx,표1/행4/0
시클라멘,,기상재해대책,시듦현상,ㅇ 고온기에 잎자루 및 잎이 시드는 현상 ㅇ 여름철에는 반드시 빛가림(35%)하고 충분히 환기하여 온도를 내림,시클라멘 농작업일정.hwpx,표5/행1
시클라멘,,기상재해대책,기형화현상,"ㅇ 꽃자루가 짧아지고 꽃잎의 미전개 ㅇ 급격한 온도 및 수분 변화, 양액 공급 과다 시 생리불균형으로 발생 ㅇ 생육적온 20℃ 전후 온도를 전 생육 기간에 유지 ㅇ 과습, 건조의 반복은 금물",시클라멘 농작업일정.hwpx,표5/행2
시클라멘,,기상재해대책,꽃눈 말라 죽음,ㅇ 꽃눈 정상적으로 분화 후 말라 죽음 ㅇ 원인 : 고온과 강한 햇빛 ㅇ 환기를 철저히 하여 식물체를 튼튼하게 키우거나 빛가림,시클라멘 농작업일정.hwpx,표5/행3
시클라멘,,기상재해대책,생육정지 및 말라 죽음,ㅇ 아주심기 후 고온기 도래로 국내 적응가능 품종이 아닐 경우 생육정지 및 말라 죽음 ㅇ 국내 기후 적합 우량품종 선택,시클라멘 농작업일정.hwpx,표5/행4
신선초,,생리적특성,생리적특성,ㅇ 아열대지방 원산의 다년생 초본으로 원줄기는 높이가 1m에 달함 / ㅇ 미나리 처럼 7∼8월에 연한 녹색을 띠는 흰꽃을 피움 / ㅇ 독특하고 강한 향이 있음,신선초 농작업일정.hwpx,표2/행3/0
신선초,,기상재해대책,가 뭄,"ㅇ 물주기 실시 : 이동식 스프링클러, 점적관수 ㅇ 과습하거나 건조하면 말라 죽음 ㅇ 웃거름은 관비 형태로 액비로 공급",신선초 농작업일정.hwpx,표6/행1
심비디움,,기상재해대책,"꽃떨림 현상 (Blasting, 화비현상)","ㅇ 30℃ 이상의 고온이 되면 꽃대가 자라지 못하고 누렇게 변해 고사 ㅇ 조생 품종은 고랭지 재배, 여름철 저온관리",심비디움 농작업일정.hwpx,표5/행1
심비디움,,기상재해대책,엽소현상,ㅇ 잎이 고광도에 의해 누렇게 되면서 타 버림 (장마 이후 최소 30% 빛가림 요망),심비디움 농작업일정.hwpx,표5/행2
심비디움,,기상재해대책,꽃눈형성과 온도관리,"ㅇ 잎의 기부마다 절이 있고 벌브 한 개에는 12~14절이 있음 ㅇ 곁눈은 아래쪽 1~4번째가 크고 그 위에 있는 것은 아주 작으며 2~4번째에서 꽃눈이 생김 ㅇ 꽃눈의 발달과 신장은 온도 영향이 큼 ㅇ 7~8월의 고온기에 생긴 꽃눈은 15℃ 내외의 야간온도일 때 가장 순조롭고, 20℃ 이상 고온이 되면 개화 지연 ㅇ 10월 이후에 생긴 꽃눈은 야간온도가 높을수록 개화",심비디움 농작업일정.hwpx,표5/행3
심비디움,,기상재해대책,촉성재배 꽃눈분화,"ㅇ 7월 이전 꽃눈이 분화되도록 생육 촉진 ㅇ 7월 상순~9월 하순까지 2개월 정도 표고 800~1,000m의고랭지에서 자연 저온처리 후 온실로 옮김",심비디움 농작업일정.hwpx,표5/행4
쑥갓,,생리적특성,ㅇ 고온장일에서 꽃대신장,"ㅇ 1년생 초본으로 더위에 강하고, 병해충의 피해가 적으며 생육이 빠름 / ㅇ 추위에도 비교적 강한 편이어서 10℃까지는 생육하고 겨울 에는 방한 시설만으로 재배가 가능하므로 연중재배 가능 / ㅇ 주요 품종은 대엽종, 중엽종, 소엽종이 있음",쑥갓 농작업일정.hwpx,표2/행3/0
쑥갓,,기상재해대책,가 뭄,"ㅇ 물주기 실시 : 이동식 스프링클러, 점적관수 ㅇ 발아 불량 ㅇ 잎은 생육 불량 ㅇ 웃거름은 관비 형태로 액비로 공급",쑥갓 농작업일정.hwpx,표6/행1
아스파라거스,,생리적특성,생리적특성,"ㅇ 서늘한 기후에서 수명이 길고 재배도 쉬움, 우리나라 전국 재배 가능 / ㅇ 휴면 중인 지하경은 추위에 강해 저온에 잘 견딤 / 어린순은 5℃ 정도에서 움이 트나 순의 신장에는 10℃ 이상의 온도가 필요함 / ㅇ 토양적응성은 넓은 편이나 토양수분에 민감하므로 지하 수위가 낮아야 함 / ㅇ 경제적 수명은 10~15년이며 이후 갱신",아스파라거스 농작업일정.hwpx,표2/행6/0
아스파라거스,,기상재해대책,토양 건조,"ㅇ 곡경 등 생리장해 발생 : 초기에는 전면살수, 줄기를 세운 후에는 점적관수 ㅇ 바닥덮기(멀칭) 재배",아스파라거스 농작업일정.hwpx,표6/행2
아스파라거스,,기상재해대책,가을가뭄,"ㅇ 물주기 : 주기적 물주기 실시 ㅇ 짚 등 바닥덮기(멀칭) ㅇ 망사덮기, 살충제 살포",아스파라거스 농작업일정.hwpx,표6/행5
아스파라거스,,기상재해대책,한 파,ㅇ 어린순 언피해 온도 : 0℃ ㅇ 휴면포기 언피해 방지 : 퇴비나 흙 등으로 덮기,아스파라거스 농작업일정.hwpx,표6/행6
아욱,,생리적특성,생리적특성,ㅇ 1년초로 키가 60~90cm에 달하며 포기 전체에 거친 털이 있음 / ㅇ 원산지는 중국을 중심으로 북부온대에서 아열대로 추정되며 아시아 및 유럽 남부에서 오래전부터 약초로 재배됨 / ㅇ 우리나라에는 고려시대 이전에 전파된 것으로 추정 / ㅇ 햇빛이 많이 드는 습한 땅을 좋아함 / ㅇ 칼슘 성분이 특히 많아 성장기 어린이에게 좋으며 여름철 훌륭한 알칼리성 식품,아욱 농작업일정.hwpx,표2/행2/0
아욱,,기상재해대책,가뭄,ㅇ 물주기 - 이동식 스프링클러 설치 물주기 - 시설 내에서는 고정식으로 소형 스프링클러 물주기 - 제때 씨뿌림,아욱 농작업일정.hwpx,표6/행1
아욱,,기상재해대책,토성,ㅇ 수분이 충분한 땅을 좋아하며 토양 적응성이 넓음 ㅇ 토양의 pH를 6~7 범위에서 유지,아욱 농작업일정.hwpx,표6/행4
아이리스,,기상재해대책,블라인드,"ㅇ 피해 증상 : 꽃대가 생기지 않고 새로운 알뿌리 형성 ㅇ 발생 원인 : 작은 알뿌리, 휴면 덜 깸, 지나친 저온처리 (온도, 기간) ㅇ 대책 - 촉성재배 작형은 대형 알뿌리 이용 - 고온처리, 저온처리(9℃에 4~6주) 후 아주심기 - 작형별 적합한 품종 선정 - 뿌리내림되지 않은 알뿌리를 아주심기",아이리스 농작업일정.hwpx,표6/행1
아이리스,,기상재해대책,블라스팅,"ㅇ 피해 증상 : 영양 부족으로 꽃눈이 발육하지 못하고 일찍 말라 죽음 ㅇ 발생 원인 - 작은 알뿌리 또는 이병 알뿌리 이용 - 생육 중 뿌리의 발육 부진 - 재배 중 물주기 불량 : 과습 및 건조 - 지나친 밀식 - 생육 초기 및 중기에 25℃ 이상 고온 - 고온처리 및 저온처리 부적합 - 햇빛 부족 ㅇ 대책 - 큰 알뿌리 사용, 저장 및 생육 중 병해충 방제 철저 - 뿌리내림이 되지 않은 알뿌리 이용 - 아주심기 후 수분관리 및 토양 병해충 방제 철저 - 밀식, 질소질 과용 피할 것 - 생육 중 온도관리(주간 16~17℃, 야간 13℃) - 반드시 고온처리(30~35℃에 2주) 후 저온처리",아이리스 농작업일정.hwpx,표6/행2
안개초,,생리적특성,ㅇ 꺾꽂이묘의 생육특성,"ㅇ 추위에 강한 작물로 가을에 로제트 상태로 되어 월동 / ㅇ 매우 추운 곳에서는 지상부가 죽고 지표면에 월동아가 발생하여 월동 / ㅇ 봄에 온도가 올라가면 로제트가 타파되어, 줄기가 신장한 후 초여름에 개화 / 저온, 장일, 강광 → 생육, 개화 / 고온, 장일 → 조기 꽃대신장 / 고온 → 저온, 단일, 약광 → 로제트 형성 / 저온 → 생육정지 → 저온, 장일, 강광 → 왕성한 생육, 개화 → 고온, 장일 → 조기 꽃대신장 / 저온→ 생육정지 → 고온 → 로제트 유도 → 저온, 단일, 약광 및 양분ㆍ 수분 부족 → 로제트 형성",안개초 농작업일정.hwpx,표1/행4/0
안개초,,기상재해대책,로제트,"ㅇ 가을-봄철에 생육이 정지되어 총생하는 현상 ㅇ 주요 원인 : 저온 및 일조시간 부족 - 온도 : 10℃ 이하, 일장 : 8시간(생육정지) 이하 ㅇ 방지대책 - 가을-봄철 저온기에 10℃이상, 12시간 이상의 일장으로 유지 - 생육 초기에 충분한 물주기",안개초 농작업일정.hwpx,표5/행1
안개초,,기상재해대책,기형화,"ㅇ 꽃잎이 많아져 꽃이 경단 모양으로 커지는 현상 ㅇ 주요 원인 : 온도가 30℃ 이상 계속될 때 많이 발생 ㅇ 대책 : 빛가림, 환기 등으로 25℃ 이하 되도록 관리",안개초 농작업일정.hwpx,표5/행2
안개초,,기상재해대책,이어짓기 장해,"ㅇ 이어짓기에 따른 돌림병 발생 및 절화 수량 감소하는 현상 ㅇ 주요 원인 - 이어짓기에 따른 토양 전염병 발생 - 토양의 이화학적 특성의 변화 ㅇ 방지대책 - 토양소독 철저 및 건전묘 심기 - 수확 후 담수하여 제염하거나, 다른 작목으로 돌려 짓기 - 유기물 증시 및 과잉 비료주기 금지 - 주기적인 예방 위주의 병해충 방제",안개초 농작업일정.hwpx,표5/행3
양배추,,생리적특성,생리적특성,"ㅇ 서늘한 기후를 좋아하며, 저온성 채소로 생육 초기에는 고온에 비교적 잘 견디나 결구기에는 고온에 약함 / ㅇ 잎수가 8~10매 이상 되어 14℃ 이하의 저온을 만나면 꽃눈이 분화하는 녹식물체 춘화형 식물",양배추 농작업일정 -.hwpx,표2/행5/0
양배추,,기상재해대책,저온 꽃대신장,ㅇ 저온 감응이 둔한 품종재배 ㅇ 5월 상순 이후 씨뿌림 ㅇ 모 기르기 시 야간 10℃ 이상 보온,양배추 농작업일정 -.hwpx,표6/행1
양배추,,기상재해대책,봄가뭄,"ㅇ 물주기, 모 기르기, 아주심기 - 간이 저수장 설치 - 이동식 스프링클러 설치 ㅇ 짚 덮기, 비닐덮기(멀칭) ㅇ 살충제 살포",양배추 농작업일정 -.hwpx,표6/행2
양배추,,기상재해대책,호 우,"ㅇ 배수구 정비 ㅇ 다시 뿌림, 덧뿌림(조생종, 반결구종) ㅇ 엽면 비료 주기, 살균제 살포",양배추 농작업일정 -.hwpx,표6/행3
양배추,,기상재해대책,가을가뭄,"ㅇ 이동식 스프링클러 설치 물주기 ㅇ 짚 덮기 ㅇ 망사덮기, 모 기르기, 아주심기 재배, 살충제 살포",양배추 농작업일정 -.hwpx,표6/행4
양배추,,기상재해대책,한 파,"ㅇ 언 피해 온도 : -3~-4℃ ㅇ 섬피, 비닐 덮기 ㅇ 적기 수확, 임시저장, 움저장",양배추 농작업일정 -.hwpx,표6/행5
체리,체리,생리적특성,ㅇ 일조량이 많을수록 좋음,"ㅇ 추위에 약함, 언피해 및 늦서리 피해 주의 / ㅇ 자가불화합성 및 타가불화합성이 강하므로 친화성이 있는 수분수를 20~30% 섞어 심어야 함 / ㅇ 뿌리 발육에는 포장 용수량의 65~80%가 적당",양앵두(체리) 농작업일정.hwpx,표2/행4/0
체리,체리,기상재해대책,마그네슘 결핍,"ㅇ 증상 : 5월 하순부터 신초 기부엽부터 발생엽맥 간에 황록~ 황색 증상 발생 ㅇ 원인 : 토양 중 치환성 마그네슘 부족, 칼륨(K) 과잉흡수로 길항작용에 의한 마그네슘(Mg) 흡수 저하 ㅇ 대책 - 고토석회 시용(늦가을~이른 봄) - 황산마그네슘 1.5% 엽면 살포 - 칼륨(K) 비료 과잉 공급을 피함",양앵두(체리) 농작업일정.hwpx,표4/행1
체리,체리,기상재해대책,붕소 결핍,"ㅇ 증상 : 열매지름이 짧고 열매 맺는 비율 저하, 꽃눈착생 불량, 과실비대기에 축과증상, 배(胚)발달 불량 ㅇ 원인 : 붕소 부족, 토양 산성화에 따른 붕소 용탈 ㅇ 대책 - 붕소 시용(과잉 시용 금지) - 엽면 비료 주기(붕사 0.2%) - 토양 건조 방지 및 퇴비 시용",양앵두(체리) 농작업일정.hwpx,표4/행2
체리,체리,기상재해대책,열매터짐 (열과),ㅇ 증상 : 성숙기 및 수확 직전 과실이 갈라지는 현상 ㅇ 원인 : 강우에 따른 수분흡수로 과실표면 팽창 ㅇ 대책 - 토양수분의 급격한 변화 방지 - 변색기 비가림 시설(비가림 높이는 나무 키의 1.5~2m 위에 설치),양앵두(체리) 농작업일정.hwpx,표4/행3
양파,,생리적특성,생리적특성,"ㅇ 양파 씨앗은 광이 없는 어두운 조건에서 발아 잘 됨 / ㅇ 25℃ 이상의 고온에서는 생육 정지 및 휴면 / ㅇ 양파 줄기비대에는 일정한 시간 이상의 일장이 있어야 하며 조생종은11.5~13시간, 중만생종은 13~14.3시간이 필요",양파 농작업일정.hwpx,표2/행4/0
양파,,기상재해대책,호 우,"ㅇ 모판설치 : 배수 양호한 곳 ㅇ 씨뿌림 후 빛가림망, 짚, 왕겨 등 덮기 ㅇ 발아 직후 덮기물 제거 ㅇ 모잘록병약 토양관주",양파 농작업일정.hwpx,표6/행1
양파,,기상재해대책,가 뭄,ㅇ 물주기 : 스프링클러 설치 ㅇ 비닐 위에 흙을 흩어 뿌려 증발 억제 ㅇ 파총채벌레 방제,양파 농작업일정.hwpx,표6/행3
양파,,기상재해대책,장 마,"ㅇ 배수구 정비, 습해예방, 살균제 살포 ㅇ 적기 수확, 수확 후 건조 철저",양파 농작업일정.hwpx,표6/행4
양파,,기상재해대책,"꽃대신장, 분구","ㅇ 꽃대신장 및 분구가 적은 품종 선택 ㅇ 적기 씨뿌림 및 아주심기, 합리적인 비료주기 관리",양파 농작업일정.hwpx,표6/행5
양파,,기상재해대책,"알터짐(열구), 변형구","ㅇ 토양수분 급격한 변화 지양, 웃거름 늦게 안 주기 ㅇ 적당한 심는 거리 유지, 포장 정지작업 철저",양파 농작업일정.hwpx,표6/행6
연근,,생리적특성,ㅇ 수생의 여러해살이 식물,"ㅇ 땅속줄기 선단에 뿌리줄기(연근)을 형성 / ㅇ 수온이 낮거나 수심이 너무 깊으면 연근비대 억제 / ㅇ 6~8월의 일조 부족 및 태풍은 감수 원인이 됨 / ㅇ 끝눈, 곁눈, 잎눈을 동시에 갖고 있음 / ㅇ 아주심기 후 끝눈이 신장하여 차례로 마디를 증가 시킴 / ㅇ 사질토는 조기 재배가 가능하고 육질이 희어 시장성이 좋으나 육질이 연하여 품질이 떨어짐 / ㅇ 이어짓기 하면 부패병 다발생",연근 농작업일정.hwpx,표2/행4/0
연근,,기상재해대책,아주심기 시기 저온,"ㅇ 기온 15℃ 이상, 지온 12℃ ㅇ 낮에는 물을 낮게, 밤에는 깊게 댐",연근 농작업일정.hwpx,표6/행1
연근,,기상재해대책,병해충방제,ㅇ 부패병 - 적지재배(유기질이 많은 진흙땅) - 무병지에서 씨받이 한 씨뿌리 아주심기 - 씨앗 소독 후 아주심기 ㅇ 연 밤근나방 - 연 4~5회 발생(가물 때 많이 발생) - 초기 약제 살포,연근 농작업일정.hwpx,표6/행5
