issue_year,issue_no,crop_group,level,kind,pest_name,target_crops,source_file
2026,3,채소,예보,병,모잘록병,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,3,채소,예보,병,잿빛곰팡이병,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,3,채소,예보,병,흰가루병,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,3,채소,예보,병,노균병,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,3,채소,예보,병,흑색썩음균핵병,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,3,채소,예보,병,역병,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,3,채소,예보,병,딸기꽃곰팡이병,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,3,채소,예보,병,딸기세균모무늬병,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,3,채소,예보,해충,총채벌레류,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,3,채소,예보,해충,가루이류,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,3,채소,예보,해충,진딧물,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,3,채소,예보,해충,응애류,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,3,채소,예보,해충,작은뿌리파리,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,3,채소,예보,바이러스,토마토반점위조바이러스,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,3,채소,예보,바이러스,토마토황화잎말림바이러스,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,3,채소,예보,바이러스,쥬키니황화모자이크바이러스,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,3,과수,예보,병,과수화상병,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,3,과수,예보,병,과수가지검은마름병,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,3,과수,예보,해충,주경배나무이,,3호_2026년 농작물 병해충 발생정보(제3호).pdf
2026,4,식량작물,예보,미분류,종자전염성병,"키다리병,깨씨무늬병등",4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,식량작물,예보,미분류,못자리병,"모잘록,뜸모",4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,식량작물,예보,미분류,맥류붉은곰팡이병,,4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,채소,예보,병,노균병,양파,4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,채소,예보,병,잎마름병,"마늘,양파",4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,채소,예보,병,흑색썩음균핵병,"마늘,양파",4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,채소,예보,병,잿빛곰팡이병,"딸기,오이,토마토,상추등",4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,채소,예보,병,"흰가루병(딸기,오이,",,4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,채소,예보,병,메론,,4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,채소,예보,병,토마토궤양병,,4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,채소,예보,해충,토마토뿔나방,토마토,4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,채소,예보,해충,고자리파리,"마늘,양파",4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,채소,예보,해충,"뿌리응애(마늘,",,4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,채소,예보,해충,양파,,4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,채소,예보,해충,총채벌레류,,4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,채소,예보,해충,가루이류,,4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,채소,예보,해충,진딧물,,4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,채소,예보,해충,응애류,,4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,채소,예보,바이러스,토마토반점위조바이러스,"토마토,고추,파프리카등",4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,과수,예보,병,과수화상병,,4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,과수,예보,병,과수가지검은마름병,,4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,과수,예보,병,검은별무늬병,"사과,배",4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,과수,예보,병,참다래궤양병,,4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,과수,예보,해충,나무좀류,"사과,복숭아",4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,과수,예보,해충,사과응애,사과,4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,4,과수,예보,해충,복숭아씨살이좀벌,복숭아,4호_2026년 농작물 병해충 발생정보(제4호).pdf
2026,5,식량작물,예보,미분류,병붉은곰팡이병:,,5호_2026년 농작물 병해충 발생정보(제5호).pdf
2026,5,식량작물,예보,미분류,맥류모마름병뜸모,,5호_2026년 농작물 병해충 발생정보(제5호).pdf
2026,5,식량작물,예보,해충,열대거세미나방,,5호_2026년 농작물 병해충 발생정보(제5호).pdf
2026,5,채소,예보,바이러스,"토마토반점위조바이러스(,,)토마토고추파프리카",,5호_2026년 농작물 병해충 발생정보(제5호).pdf
2026,6,식량작물,예보,미분류,열대거세미나방,옥수수,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,식량작물,예보,미분류,멸강나방,,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,식량작물,예보,미분류,애멸구,벼줄무늬잎마름병,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,식량작물,예보,미분류,조명나방,,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,식량작물,예보,미분류,벼물바구미,,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,채소,예보,병,역병,,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,채소,예보,병,탄저병,고추,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,채소,예보,병,흰가루병,오이등,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,채소,예보,병,덩굴마름병,"수박,참외",6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,채소,예보,해충,씨스트선충류,,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,채소,예보,해충,총채벌레류,,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,채소,예보,해충,가루이류,,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,채소,예보,해충,진딧물류,,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,채소,예보,해충,토마토뿔나방,,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,채소,예보,바이러스,토마토반점위조바이러스,"토마토,고추,파프리카등",6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,과수,경보,병,과수화상병,,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,과수,주의보,병,과수가지검은마름병,,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,과수,예보,병,탄저병,"사과,복숭아,포도,단감",6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,과수,예보,병,세균구멍병‧잿빛무늬병,복숭아,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,과수,예보,병,"참다래(키위,다래)궤양병",,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,과수,예보,해충,복숭아순나방,,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,과수,예보,해충,잎말이나방,,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,6,과수,예보,해충,감꼭지나방,,6호_2026 농작물 병해충 발생정보(제6호)vf.pdf
2026,7,식량작물,예보,병,잎도열병,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,식량작물,예보,해충,열대거세미나방,옥수수,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,식량작물,예보,해충,멸강나방,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,식량작물,예보,해충,애멸구,벼줄무늬잎마름병,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,식량작물,예보,해충,조명나방,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,식량작물,예보,해충,벼물바구미,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,채소,예보,병,역병,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,채소,예보,병,탄저병,고추,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,채소,예보,병,흰가루병,오이등,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,채소,예보,병,노균병,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,채소,예보,병,반쪽시들음병,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,채소,예보,해충,씨스트선충류,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,채소,예보,해충,총채벌레류,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,채소,예보,해충,가루이류,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,채소,예보,해충,진딧물류,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,채소,예보,해충,토마토뿔나방,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,채소,예보,해충,배추좀나방,여름배추,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,채소,예보,바이러스,토마토반점위조바이러스,"토마토,고추,파프리카,상추등",7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,과수,경보,병,과수화상병,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,과수,주의보,병,과수가지검은마름병,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,과수,예보,병,세균구멍병‧잿빛무늬병,복숭아,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,과수,예보,병,탄저병,"사과,복숭아,포도,단감",7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,과수,예보,병,"참다래(키위,다래)궤양병",,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,과수,예보,해충,노린재,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,과수,예보,해충,복숭아순나방,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,과수,예보,해충,복숭아심식나방,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,과수,예보,해충,잎말이나방,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,7,과수,예보,해충,감꼭지나방,,7호_2026 농작물 병해충 발생정보(제7호)vf.pdf
2026,8,식량작물,예보,병,감자역병,고랭지씨감자,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,식량작물,예보,병,잎도열병,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,식량작물,예보,해충,열대거세미나방,옥수수,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,식량작물,예보,해충,멸강나방,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,식량작물,예보,해충,먹노린재,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,식량작물,예보,해충,벼물바구미,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,식량작물,예보,해충,벼잎벌레,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,식량작물,예보,해충,굴파리,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,식량작물,예보,해충,벼멸구,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,식량작물,예보,해충,흰등멸구,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,식량작물,예보,해충,혹명나방,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,식량작물,예보,해충,애멸구,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,채소,예보,병,역병,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,채소,예보,병,탄저병,고추,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,채소,예보,병,노균병,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,채소,예보,병,반쪽시들음병,여름배추,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,채소,예보,해충,담배나방,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,채소,예보,해충,파밤나방,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,채소,예보,해충,씨스트선충류,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,채소,예보,해충,총채벌레류,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,채소,예보,해충,가루이류,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,채소,예보,해충,진딧물류,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,채소,예보,해충,토마토뿔나방,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,채소,예보,해충,배추좀나방,여름배추,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,채소,예보,바이러스,토마토반점위조바이러스,"토마토,고추,파프리카,상추등",8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,과수,경보,병,과수화상병,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,과수,주의보,병,과수가지검은마름병,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,과수,예보,병,세균구멍병‧잿빛무늬병,복숭아,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,과수,예보,병,탄저병,"사과,복숭아,포도,단감",8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,과수,예보,병,검은별무늬병,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,과수,예보,병,"참다래(키위,다래)궤양병",,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,과수,예보,병,포도새눈무늬병,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,과수,예보,해충,노린재,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,과수,예보,해충,복숭아순나방,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,과수,예보,해충,복숭아심식나방,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,과수,예보,해충,잎말이나방,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,8,과수,예보,해충,감꼭지나방,,8호_2026 농작물 병해충 발생정보(제8호)vf.pdf
2026,9,식량작물,예보,병,벼잎도열병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,식량작물,예보,병,잎집무늬마름병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,식량작물,예보,병,흰잎마름병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,식량작물,예보,병,감자역병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,식량작물,예보,해충,열대거세미나방,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,식량작물,예보,해충,이화명나방,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,식량작물,예보,해충,먹노린재,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,식량작물,예보,해충,벼멸구,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,식량작물,예보,해충,흰등멸구,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,식량작물,예보,해충,혹명나방,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,해충,담배나방,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,해충,파밤나방,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,해충,총채벌레류,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,해충,가루이류,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,해충,진딧물류,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,해충,토마토뿔나방,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,해충,(여름배추)배추좀나방,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,해충,씨스트선충류,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,병,바이러스,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,병,역병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,병,탄저병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,병,(여름배추)무,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,병,배추무름병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,병,뿌리혹병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,병,노균병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,병,반쪽시들음병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,병,검은썩음병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,바이러스,토마토반점위조바이러스,"토마토,고추,파프리카,상추등",9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,채소,예보,바이러스,토마토황화잎말림바이러스,토마토,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,과수,경보,병,과수화상병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,과수,주의보,병,과수가지검은마름병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,과수,주의보,해충,갈색날개매미충,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,과수,주의보,해충,미국선녀벌레,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,과수,주의보,해충,꽃매미,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,과수,예보,병,탄저병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,과수,예보,병,사과갈색무늬병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,과수,예보,병,점무늬낙엽병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,과수,예보,병,포도새눈무늬병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,과수,예보,병,갈색무늬병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,과수,예보,병,노균병,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,과수,예보,해충,복숭아순나방,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,과수,예보,해충,복숭아심식나방,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,과수,예보,해충,응애류,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,과수,예보,해충,노린재류,,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
2026,9,과수,예보,해충,뽕나무깍지벌레,핵과류,9호_2026년 농작물 병해충 발생정보(제9호)vf.pdf
